"Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio",Dia,Alcance,Impressões,Moeda,"Valor usado (BRL)",Compras,"Valor de conversão da compra","Cliques no link","Adições ao carrinho",Contatos,"Finalizações de compra iniciadas",Leads,"Início dos relatórios","Encerramento dos relatórios"
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Nimbus Tapete — Bairros nobres SP",2026-02-11,11376,11577,BRL,43.75,,,674,,468,,1,2026-02-11,2026-02-11
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Célia 1M  — DF|CWB|GO|SP 2",2026-02-11,2504,2804,BRL,39.09,2,,48,,,,1,2026-02-11,2026-02-11
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus Sofá — DF|CWB|GO|SP 2",2026-02-11,1008,1135,BRL,15.32,,,24,,,,,2026-02-11,2026-02-11
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus tapete branco — DF|CWB|GO|SP 2",2026-02-11,18,20,BRL,0.49,,,,,,,,2026-02-11,2026-02-11
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Imagem] Benefícios — DF|CWB|GO|SP 2",2026-02-11,2362,2915,BRL,10.63,,,12,,,,,2026-02-11,2026-02-11
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Novo vídeo Nimbus — DF|CWB|GO|SP 2",2026-02-11,3247,3639,BRL,44.89,,,91,,,,,2026-02-11,2026-02-11
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Célia 1M  — RS SC ES MS MG AL PE - WPP",2026-02-11,639,687,BRL,11.14,,,4,,,,,2026-02-11,2026-02-11
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Imagem] Benefícios — RS SC ES MS MG AL PE - WPP",2026-02-11,638,743,BRL,3.25,,,3,,,,,2026-02-11,2026-02-11
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Novo vídeo Nimbus — RS SC ES MS MG AL PE - WPP",2026-02-11,1974,2190,BRL,26.1,,,67,,,,,2026-02-11,2026-02-11
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus Tapete — RS SC ES MS MG AL PE - WPP",2026-02-11,813,911,BRL,13.73,2,,27,,,,,2026-02-11,2026-02-11
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Extratora HYLA — Bairros nobres SP",2026-02-10,11001,11200,BRL,49.58,,,985,,646,,1,2026-02-10,2026-02-10
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Célia 1M  — Bairros nobres SP",2026-02-10,2723,2781,BRL,11.98,,,192,,159,,1,2026-02-10,2026-02-10
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Nimbus Tapete — Bairros nobres SP",2026-02-10,9239,9445,BRL,34.34,,,630,,442,,,2026-02-10,2026-02-10
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Célia 1M  — DF|CWB|GO|SP 2",2026-02-10,2662,3122,BRL,41.67,,,50,,2,,,2026-02-10,2026-02-10
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus Sofá — DF|CWB|GO|SP 2",2026-02-10,476,552,BRL,11.3,,,16,,,,,2026-02-10,2026-02-10
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus tapete branco — DF|CWB|GO|SP 2",2026-02-10,49,51,BRL,1.22,,,3,,,,,2026-02-10,2026-02-10
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Imagem] Benefícios — DF|CWB|GO|SP 2",2026-02-10,1402,1615,BRL,9.75,5,,3,,3,,,2026-02-10,2026-02-10
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Novo vídeo Nimbus — DF|CWB|GO|SP 2",2026-02-10,2290,2499,BRL,34.91,,,90,,,,,2026-02-10,2026-02-10
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Célia 1M  — RS SC ES MS MG AL PE - WPP",2026-02-10,453,497,BRL,6.58,,,4,,,,,2026-02-10,2026-02-10
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus tapete branco — RS SC ES MS MG AL PE - WPP",2026-02-10,2,2,BRL,0.01,,,,,,,,2026-02-10,2026-02-10
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Imagem] Benefícios — RS SC ES MS MG AL PE - WPP",2026-02-10,512,549,BRL,1.68,,,1,,,,,2026-02-10,2026-02-10
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Novo vídeo Nimbus — RS SC ES MS MG AL PE - WPP",2026-02-10,1059,1198,BRL,19.68,,,43,,,,,2026-02-10,2026-02-10
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus Tapete — RS SC ES MS MG AL PE - WPP",2026-02-10,553,635,BRL,22.61,,,16,,,,,2026-02-10,2026-02-10
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Extratora HYLA — Bairros nobres SP",2026-02-09,11445,11537,BRL,49.56,,,1033,,722,,4,2026-02-09,2026-02-09
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Célia 1M  — Bairros nobres SP",2026-02-09,4175,4280,BRL,17.78,,,290,,242,,1,2026-02-09,2026-02-09
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Nimbus Tapete — Bairros nobres SP",2026-02-09,9328,9708,BRL,32.43,,,635,,436,,,2026-02-09,2026-02-09
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Célia 1M  — DF|CWB|GO|SP 2",2026-02-09,3715,4349,BRL,49.87,2,,59,,,,,2026-02-09,2026-02-09
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus Sofá — DF|CWB|GO|SP 2",2026-02-09,372,413,BRL,6.28,,,14,,,,,2026-02-09,2026-02-09
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus tapete branco — DF|CWB|GO|SP 2",2026-02-09,104,112,BRL,1.48,,,8,,,,,2026-02-09,2026-02-09
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Imagem] Benefícios — DF|CWB|GO|SP 2",2026-02-09,4262,5300,BRL,22.37,12,,4,,7,,,2026-02-09,2026-02-09
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Novo vídeo Nimbus — DF|CWB|GO|SP 2",2026-02-09,3294,3769,BRL,36.76,1,,137,,1,,,2026-02-09,2026-02-09
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Célia 1M  — RS SC ES MS MG AL PE - WPP",2026-02-09,502,530,BRL,8.43,,,4,,,,,2026-02-09,2026-02-09
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus tapete branco — RS SC ES MS MG AL PE - WPP",2026-02-09,41,45,BRL,0.67,,,4,,,,,2026-02-09,2026-02-09
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Imagem] Benefícios — RS SC ES MS MG AL PE - WPP",2026-02-09,3906,4794,BRL,7.9,,,17,,,,,2026-02-09,2026-02-09
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Novo vídeo Nimbus — RS SC ES MS MG AL PE - WPP",2026-02-09,2596,2977,BRL,38.24,,,117,,,,,2026-02-09,2026-02-09
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus Tapete — RS SC ES MS MG AL PE - WPP",2026-02-09,211,230,BRL,3.16,,,6,,,,,2026-02-09,2026-02-09
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Extratora HYLA — Bairros nobres SP",2026-02-08,16133,16330,BRL,66.86,,,1413,,1050,,3,2026-02-08,2026-02-08
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Célia 1M  — Bairros nobres SP",2026-02-08,3410,3498,BRL,14.47,,,259,,210,,,2026-02-08,2026-02-08
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Nimbus Tapete — Bairros nobres SP",2026-02-08,7672,7755,BRL,25.09,,,499,,382,,,2026-02-08,2026-02-08
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Imagem] Benefícios — Bairros nobres SP",2026-02-08,1,1,BRL,0,,,,,,,,2026-02-08,2026-02-08
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Célia 1M  — DF|CWB|GO|SP 2",2026-02-08,3315,4012,BRL,40.59,,,50,,,,,2026-02-08,2026-02-08
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus Sofá — DF|CWB|GO|SP 2",2026-02-08,314,334,BRL,3.36,,,5,,,,,2026-02-08,2026-02-08
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Imagem] Benefícios — DF|CWB|GO|SP 2",2026-02-08,6740,10020,BRL,22.38,,,33,,,,,2026-02-08,2026-02-08
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Novo vídeo Nimbus — DF|CWB|GO|SP 2",2026-02-08,3964,4703,BRL,35.71,,,123,,,,,2026-02-08,2026-02-08
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Célia 1M  — RS SC ES MS MG AL PE - WPP",2026-02-08,485,523,BRL,3.72,,,3,,1,,,2026-02-08,2026-02-08
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus tapete branco — RS SC ES MS MG AL PE - WPP",2026-02-08,1,1,BRL,0.01,,,1,,,,,2026-02-08,2026-02-08
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Imagem] Benefícios — RS SC ES MS MG AL PE - WPP",2026-02-08,5230,7988,BRL,27.33,,,34,,,,,2026-02-08,2026-02-08
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Novo vídeo Nimbus — RS SC ES MS MG AL PE - WPP",2026-02-08,1981,2371,BRL,22.8,,,67,,,,,2026-02-08,2026-02-08
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus Tapete — RS SC ES MS MG AL PE - WPP",2026-02-08,553,605,BRL,5.08,,,13,,,,,2026-02-08,2026-02-08
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Extratora HYLA — Bairros nobres SP",2026-02-07,20048,20619,BRL,79.06,,,1612,,1172,,2,2026-02-07,2026-02-07
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Célia 1M  — Bairros nobres SP",2026-02-07,1939,2003,BRL,8.91,,,139,,113,,1,2026-02-07,2026-02-07
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Nimbus Tapete — Bairros nobres SP",2026-02-07,2659,2727,BRL,9.47,,,168,,129,,,2026-02-07,2026-02-07
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Célia 1M  — DF|CWB|GO|SP 2",2026-02-07,4354,5354,BRL,50.12,3,,99,,,,,2026-02-07,2026-02-07
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus Sofá — DF|CWB|GO|SP 2",2026-02-07,32,33,BRL,0.38,,,,,,,,2026-02-07,2026-02-07
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus tapete branco — DF|CWB|GO|SP 2",2026-02-07,12,13,BRL,0.27,,,2,,,,,2026-02-07,2026-02-07
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Imagem] Benefícios — DF|CWB|GO|SP 2",2026-02-07,2776,3462,BRL,9.56,,,7,,,,,2026-02-07,2026-02-07
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Novo vídeo Nimbus — DF|CWB|GO|SP 2",2026-02-07,1777,2071,BRL,19.48,,,47,,,,,2026-02-07,2026-02-07
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Imagem] Benefícios — RS SC ES MS MG AL PE - WPP",2026-02-07,2629,3343,BRL,6.75,,,8,,,,,2026-02-07,2026-02-07
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Novo vídeo Nimbus — RS SC ES MS MG AL PE - WPP",2026-02-07,1702,2108,BRL,26.04,,,61,,,,,2026-02-07,2026-02-07
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Extratora HYLA — Bairros nobres SP",2026-02-06,11987,12795,BRL,63.61,1,,1252,,892,,2,2026-02-06,2026-02-06
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Célia 1M  — Bairros nobres SP",2026-02-06,3747,4059,BRL,20.06,,,257,,219,,,2026-02-06,2026-02-06
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Nimbus Tapete — Bairros nobres SP",2026-02-06,2994,3139,BRL,12.58,,,214,,174,,,2026-02-06,2026-02-06
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Célia 1M  — DF|CWB|GO|SP 2",2026-02-06,1497,1676,BRL,21.45,1,,28,,,,1,2026-02-06,2026-02-06
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus Sofá — DF|CWB|GO|SP 2",2026-02-06,273,294,BRL,6.95,,,4,,,,,2026-02-06,2026-02-06
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus tapete branco — DF|CWB|GO|SP 2",2026-02-06,8,8,BRL,0.05,,,,,,,,2026-02-06,2026-02-06
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Imagem] Benefícios — DF|CWB|GO|SP 2",2026-02-06,996,1223,BRL,6.3,1,,3,,,,,2026-02-06,2026-02-06
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Novo vídeo Nimbus — DF|CWB|GO|SP 2",2026-02-06,5628,7187,BRL,60.18,,,297,,,,,2026-02-06,2026-02-06
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Imagem] Benefícios — RS SC ES MS MG AL PE - WPP",2026-02-06,268,323,BRL,3.04,,,,,,,,2026-02-06,2026-02-06
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Novo vídeo Nimbus — RS SC ES MS MG AL PE - WPP",2026-02-06,2889,3883,BRL,35.83,,,138,,,,,2026-02-06,2026-02-06
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Extratora HYLA — Bairros nobres SP",2026-02-05,12865,13184,BRL,61.47,4,,1172,,831,,3,2026-02-05,2026-02-05
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Célia 1M  — Bairros nobres SP",2026-02-05,4692,4953,BRL,24.91,,,364,,312,,,2026-02-05,2026-02-05
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Nimbus Tapete — Bairros nobres SP",2026-02-05,4304,4304,BRL,16.96,,,287,,221,,,2026-02-05,2026-02-05
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Célia 1M  — DF|CWB|GO|SP 2",2026-02-05,1148,1324,BRL,13.22,,,36,,2,,1,2026-02-05,2026-02-05
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus Sofá — DF|CWB|GO|SP 2",2026-02-05,261,288,BRL,3.3,,,7,,,,,2026-02-05,2026-02-05
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus tapete branco — DF|CWB|GO|SP 2",2026-02-05,2,2,BRL,0.03,,,,,,,,2026-02-05,2026-02-05
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Imagem] Benefícios — DF|CWB|GO|SP 2",2026-02-05,4263,5267,BRL,14.07,,,10,,,,,2026-02-05,2026-02-05
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Novo vídeo Nimbus — DF|CWB|GO|SP 2",2026-02-05,4858,5712,BRL,66.45,2,,229,,4,,1,2026-02-05,2026-02-05
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Célia 1M  — RS SC ES MS MG AL PE - WPP",2026-02-05,19,20,BRL,8.77,,,1,,,,,2026-02-05,2026-02-05
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus tapete branco — RS SC ES MS MG AL PE - WPP",2026-02-05,3,3,BRL,0.02,,,,,,,,2026-02-05,2026-02-05
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Imagem] Benefícios — RS SC ES MS MG AL PE - WPP",2026-02-05,786,939,BRL,4.41,,,5,,,,,2026-02-05,2026-02-05
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Novo vídeo Nimbus — RS SC ES MS MG AL PE - WPP",2026-02-05,2375,2835,BRL,34.36,,,84,,,,,2026-02-05,2026-02-05
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus Tapete — RS SC ES MS MG AL PE - WPP",2026-02-05,10,11,BRL,0.66,,,,,,,,2026-02-05,2026-02-05
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Extratora HYLA — Bairros nobres SP",2026-02-04,13981,14008,BRL,68.06,,,1395,,1006,,1,2026-02-04,2026-02-04
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Célia 1M  — Bairros nobres SP",2026-02-04,2598,2680,BRL,12.72,1,,208,,176,,,2026-02-04,2026-02-04
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Nimbus Tapete — Bairros nobres SP",2026-02-04,4231,4231,BRL,16.42,1,,309,2,240,,,2026-02-04,2026-02-04
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Célia 1M  — DF|CWB|GO|SP 2",2026-02-04,2921,3413,BRL,31.87,1,,40,,1,,,2026-02-04,2026-02-04
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus Sofá — DF|CWB|GO|SP 2",2026-02-04,575,665,BRL,8.76,2,,10,,1,,,2026-02-04,2026-02-04
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Imagem] Benefícios — DF|CWB|GO|SP 2",2026-02-04,11691,15809,BRL,26.83,,,38,,,,,2026-02-04,2026-02-04
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Novo vídeo Nimbus — DF|CWB|GO|SP 2",2026-02-04,1266,1634,BRL,15.41,1,,67,,1,,,2026-02-04,2026-02-04
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Célia 1M  — RS SC ES MS MG AL PE - WPP",2026-02-04,25,25,BRL,0.45,,,,,,,,2026-02-04,2026-02-04
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Imagem] Benefícios — RS SC ES MS MG AL PE - WPP",2026-02-04,6791,9016,BRL,15.22,,,33,,,,,2026-02-04,2026-02-04
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Novo vídeo Nimbus — RS SC ES MS MG AL PE - WPP",2026-02-04,1811,2047,BRL,16.98,,,79,,,,,2026-02-04,2026-02-04
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus Tapete — RS SC ES MS MG AL PE - WPP",2026-02-04,583,692,BRL,19.85,1,,16,,,,,2026-02-04,2026-02-04
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Extratora HYLA — Bairros nobres SP",2026-02-03,15219,15843,BRL,82.63,1,,1712,,948,,3,2026-02-03,2026-02-03
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Célia 1M  — Bairros nobres SP",2026-02-03,443,449,BRL,2.14,,,31,,29,,,2026-02-03,2026-02-03
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Nimbus Tapete — Bairros nobres SP",2026-02-03,2995,3079,BRL,13.34,,,236,,150,,,2026-02-03,2026-02-03
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Célia 1M  — DF|CWB|GO|SP 2",2026-02-03,4045,5111,BRL,58.61,1,,48,,,,,2026-02-03,2026-02-03
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus Sofá — DF|CWB|GO|SP 2",2026-02-03,717,840,BRL,16.63,,,20,,,,,2026-02-03,2026-02-03
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus tapete branco — DF|CWB|GO|SP 2",2026-02-03,11,11,BRL,1.47,1,,,,,,,2026-02-03,2026-02-03
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Imagem] Benefícios — DF|CWB|GO|SP 2",2026-02-03,5043,5913,BRL,14.14,1,,20,,2,,1,2026-02-03,2026-02-03
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Novo vídeo Nimbus — DF|CWB|GO|SP 2",2026-02-03,1157,1361,BRL,29.27,,,46,,,,,2026-02-03,2026-02-03
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Célia 1M  — RS SC ES MS MG AL PE - WPP",2026-02-03,734,835,BRL,8.34,,,2,,,,,2026-02-03,2026-02-03
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus tapete branco — RS SC ES MS MG AL PE - WPP",2026-02-03,6,6,BRL,0.32,,,,,,,,2026-02-03,2026-02-03
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Imagem] Benefícios — RS SC ES MS MG AL PE - WPP",2026-02-03,3500,4270,BRL,9.15,,,11,,,,,2026-02-03,2026-02-03
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Novo vídeo Nimbus — RS SC ES MS MG AL PE - WPP",2026-02-03,127,134,BRL,2.63,,,12,,,,,2026-02-03,2026-02-03
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus Tapete — RS SC ES MS MG AL PE - WPP",2026-02-03,1102,1290,BRL,34.82,1,,31,,,,,2026-02-03,2026-02-03
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Extratora HYLA — Bairros nobres SP",2026-02-02,15181,15909,BRL,69.75,,,1504,,1018,,2,2026-02-02,2026-02-02
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Célia 1M  — Bairros nobres SP",2026-02-02,2936,3101,BRL,13.2,,,214,,176,,,2026-02-02,2026-02-02
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Nimbus Tapete — Bairros nobres SP",2026-02-02,4421,4421,BRL,16.09,,,300,,227,,,2026-02-02,2026-02-02
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Célia 1M  — DF|CWB|GO|SP 2",2026-02-02,4054,4889,BRL,47.91,5,,72,,,,1,2026-02-02,2026-02-02
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus Sofá — DF|CWB|GO|SP 2",2026-02-02,1591,1734,BRL,27.32,3,,63,,1,,2,2026-02-02,2026-02-02
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus tapete branco — DF|CWB|GO|SP 2",2026-02-02,53,54,BRL,0.86,,,1,,,,,2026-02-02,2026-02-02
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Imagem] Benefícios — DF|CWB|GO|SP 2",2026-02-02,1018,1275,BRL,12.49,,,4,,,,,2026-02-02,2026-02-02
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Novo vídeo Nimbus — DF|CWB|GO|SP 2",2026-02-02,1476,1742,BRL,17.67,,,80,,,,,2026-02-02,2026-02-02
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Célia 1M  — RS SC ES MS MG AL PE - WPP",2026-02-02,300,332,BRL,3.09,,,1,,,,,2026-02-02,2026-02-02
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus tapete branco — RS SC ES MS MG AL PE - WPP",2026-02-02,18,18,BRL,0.4,,,,,,,,2026-02-02,2026-02-02
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Imagem] Benefícios — RS SC ES MS MG AL PE - WPP",2026-02-02,636,787,BRL,6.98,,,5,,,,,2026-02-02,2026-02-02
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Novo vídeo Nimbus — RS SC ES MS MG AL PE - WPP",2026-02-02,823,976,BRL,13.46,,,54,,,,,2026-02-02,2026-02-02
"Instagram | Conversão WPP","RS SC ES MS MG AL PE - WPP","[Vídeo] Nimbus Tapete — RS SC ES MS MG AL PE - WPP",2026-02-02,1468,1658,BRL,33.55,3,,51,,1,,,2026-02-02,2026-02-02
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Extratora HYLA — Bairros nobres SP",2026-02-01,17116,17878,BRL,66.34,,,1307,,992,,3,2026-02-01,2026-02-01
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Célia 1M  — Bairros nobres SP",2026-02-01,1916,1956,BRL,7.33,,,111,,91,,1,2026-02-01,2026-02-01
"Instagram | Conversão 2026","[SP] BAIRROS NOBRES | SÃO PAULO & CIDADES DE SÃO PAULO","[Vídeo] Nimbus Tapete — Bairros nobres SP",2026-02-01,10253,10494,BRL,34.95,,,641,,503,,,2026-02-01,2026-02-01
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Célia 1M  — DF|CWB|GO|SP 2",2026-02-01,4096,4865,BRL,54.13,3,,69,,,,,2026-02-01,2026-02-01
"Instagram | Conversão WPP","DF|CWB|GO|SP 2","[Vídeo] Nimbus Sofá — DF|CWB|GO|SP 2",2026-02-01,1260,1408,BRL,18.76,1,,31,,,,,2026-02-01,2026-02-01
